id,string
4639,kɪ ɔ͡ɪ̯ɾe mo͡ɪ̯ɾe gecʰe?
4640,"mɐne, kʰulnɐ-kʰulnɐ nɐ ɟɔʃoɾ"
4641,ɐd̪-d̪bɪnɪ ho͡ɪ̯cʰe।
4642,holɪ oɾɐ kɐ̃ceɾ gʱɔɾe ɾɐ͡ɪ̯he mɛlɐ tɐkɐ necʰe।
4643,nɪʲe-tɪʲe ɛkd̪ɪn d̪upuɾɪ t̪ɐ͡ɪ̯ cʰɐɽɪcʰe।
4644,kɔbe cʰɐɽɪcʰe t̪ɐ ɟɐnɪ nɐ।
4645,"kɔʲd̪ɪn pɔɾe mone hɔe̯, cɐɾ-pɐ̃c d̪ɪn pɔɾe cʰɐɽɪcʰe।"
4646,"d̪upuɾ belɐe̯ hɔtʰɐt̪ ko͡ɪ̯ɾe kɔccʰe ɟe, nɪʲe ɟɐn ɐpnɐge bɐccɐ।"
4647,ɐɽɐ͡ɪ̯ keɟɪ ho͡ɪ̯cʰe।
4648,ʃust̪ʰo।
4649,kɪcʰu kɔe̯ nɐ͡ɪ̯ ɟe kono ʃɔmoʃʃɐ ho͡ɪ̯cʰe bɐ kɪ?
4650,"ɛmonɪ kɐ̃ceɾ gʱɔɾe ɾɐkʰɪcʰe, ɐge ɐge ho͡ɪ̯cʰɪlo mone hɔe̯ ʃeɟonnɪ।"
4651,kɔt̪o bɐccɐge͡ɪ̯ t̪o kɐ̃ceɾ gʱɔɾe ɾɐhe।
4652,"ɐnɐnɾe ʃe kɐ̃ceɾ gʱɔɾe ɾɐkʰlo, ʃɪʃu hoʃopɪtɐle nɪt̪ɪ hɔlo, kɔt̪o ɟʱɐmelɐ holo।"
4653,t̪ɐ pɔɾe
4654,kɪ eɾɪcʰe।
4655,ɔʃust̪ʰo t̪ɐ kɔccʰe ɟe nɪʲe ɟɐn।
4656,t̪ɐ͡ɪ̯ kolɪ nɪʲɐ͡ɪ̯cʰe।
4657,ɐnɐɾ pʰɔɾe ɪsɪ ʃond̪ʱɐɾ pʰɔɾe mɐɾɐ gecʰe।
4658,"ɪʃ
d̪upʰuɾɪ nɪʲe gecʰe bɐɽɪ।"
4659,emnɪ͡ɪ̯ goɾɪb mɐnuʃ t̪ɐɾfɔɾe ɔt̪o gulo tɐkɐ nɪʲe gɛlo।
4660,k kɪɾom lɐge?
4661,cɔbbɪʃ hɐɟɐɾ nɐ kɔe̯ tɐkɐ necʰe।
4662,ɐɾe ɐllɐh ɾe!
4663,t̪ɐɾfɔɾe ɐɾ ɔccʰe ɔnek zɐneɾ koʃto d̪ecʰe।
4664,"hummo, bɐɽɪ nɪʲɐ͡ɪ̯cʰe?"
4665,"hɔe̯, o͡ɪ̯d̪ɪn bɐɽɪ nɪʲɐ͡ɪ̯cʰelo।"
4666,ɐnɐɾ pɔɾe mɐɾɐ gecʰe।
4667,pɔɾe tʰɪk
4668,ʃe͡ɪ̯de ɟɐnɪ nɐ।
4669,t̪ɐ kʰɐlɐmonɪ ʃunt̪ɪcʰe।
4670,t̪ɐ͡ɪ̯ ʃu͡ɪ̯ne kɔccʰe t̪ɐ͡ɪ̯ ɐmɪ ettu kɔt̪ɐ ko͡ɪ̯।
4671,ɐɾ ɾonɪɾ bɐccɐ tʰɪk ɐcʰe?
4672,kɪ e͡ɪ̯cʰe ʃonben?
4673,ɐmɐɾ d̪ɛkʰlɐm ɟe kɔpʰɐldɐ͡ɪ̯ puɽɐ।
4674,bɐnd̪obɪge bɪʲe ɔccʰe tʰɪkɪ
4675,kɪnt̪u ɐmɐɾ kɔpʰɐle ɟutt̪ɪcʰe nɐ।
4676,d̪ɐ͡o̯ʷɐt̪ o pʰɐccʰɪ nɐ।
4677,bɐnd̪obɪge bɪʲe kʰɐ͡o̯ʷɐɾ et̪o ʃɔk।
4678,e͡ɪ̯ɟe e͡ɪ̯ ɪdɐɾe bɪʲe d̪ɪʲe d̪elo।
4679,ɐbɐɾ e͡ɪ̯ t̪ɪn t̪ɐɾɪkɪ ɔccʰe ɐɾettɐɾ bɪʲe।
4680,pʰon d̪ecʰelo ɟe kɔbe bɐɽɪ ɟɐbo।
4681,gɪlɪ ɐmɐge bɐɽɪ d̪ɐʲɐt̪ kɔt̪t̪ɪ ɟɐbe।
4682,kɔccʰe kɪ t̪oɾ kɪnt̪u ɐʃt̪ɪ hɔbene।
4683,nɐ kot̪ɪ pɐɾbɪ nɐ।
4684,ɾɐnɪɾ bɪʲet̪e ucʰolot̪
4685,t̪ɐ pɔɾe ɟɐ͡ɪ̯ʲe kono ɾespons nɐ͡ɪ̯।
4686,"pɔɾe ɟɐ͡ɪ̯ʲe ɟe meʲedɐ meʃeɾ d̪ɐʲɪt̪t̪e ɾo͡ɪ̯cʰe d̪u͡ɪ̯t̪ɐlɐe̯, ʃe eʃo͡e̯meʃ d̪ecʰe, kɔ"
4687,t̪ɐ mɐɾ mone hɔe̯ nɐ d̪u͡ɪ̯ t̪ɐlɐɾ- t̪ɪn t̪ɐlɐɾ ke͡u̯ necʰe।
4688,d̪ɛhɐlɪ ɟe bʱɐ͡ɪ̯ɾ bɪʲe।
4689,ebɐɾ kɪnt̪u kono ucʰolot̪o d̪ɛhɐt̪ɪ pɐɾbɪ nɐ।
4690,t̪ɪn t̪ɐɾɪkɪ ɪʲɐsmɪnɪɾ o mone ɔe̯ bɪʲe pʰɛlɐ͡ɪ̯cʰe।
4691,ɪʲɐʃmɪnɪɾ ɐbɐɾ bɪʲe tʰɪk?
4692,ɪʲɐʃmɪnɪɾ bɪʲe ɐʃole hɔbedɐ kon ɟɐgɐ ɐmɐɾe ettu t̪ɐ͡ɪ̯ k d̪ɪn?
4693,"t̪ɐ͡ɪ̯ ʃu͡ɪ̯ne nɪ।ɪʲɐʃmɪnɪɾ bɪʲe ,ɪʲɐʃmɪnɪɾ bɪʲe ot̪ɪ ot̪ɪ ɐmɾɐ buɽɪ ho͡ɪ̯ʲe gɪlɐm"
4694,"kɔbet̪t̪e d̪ʱo͡ɪ̯ɾe ʃunt̪ɪcʰɪ kʰɐlɪ ɪʲɐsmɪnɪɾ bɪʲe , ɪʲɐʃmɪnɪɾ bɪʲe।"
4695,kʰɐlɐmonɪ?kʰɐlɐmonɪ buɟʱt̪ɪ pɐt̪t̪ɪcʰɪ nɐ।
4696,kʰɐlɐmonɪ t̪ʰɐklɪ nete ɟɐmelɐ ɔccʰe।
4697,kʰɐlɐmonɪ nɪɟɪ͡ɪ̯ bɐd̪ʱɐɾ sɾɪʃtɪ kɔt̪t̪ɪcʰe ne͡ɪ̯ nete?
4698,et̪o bɐ͡ɪ̯d̪e bɐ͡ɪ̯d̪e ɟɐsse!
4699,"ɟɐnnɐt̪ɪ, t̪u͡ɪ̯ t̪ʰɐ͡ɪ̯he t̪ʰɐ͡ɪ̯he eɾom pʰɪlɪ t̪ʰɐ͡ɪ̯me ɟɐccʰɪʃ।"
4700,ɔʃoho d̪ʱo͡ɪ̯ɾe ɟɐsse।
4701,"ɐɾ kɔt̪okkʰon d̪ɐ̃t̪ bɐ͡ɪ̯ɾ ko͡ɪ̯ɾe, t̪u͡ɪ̯ kɪ kɔt̪ʰɐ ʃunt̪ɪ pɐt̪t̪ɪcʰɪʃ?nɐkɪ kɔt̪ʰɐ"
4702,ɐ͡ɪ̯ɟke ɐmɪ ɐbɐɾ ɐmɐɾ kɪɾɐʃ ke mɛʃeɟ d̪ɪcʰɪlɐm।
4703,t̪ɐɾ o͡ɪ̯ɟe ʃobuɟ tɪʃɐɾt pʰɔɾɐ?
4704,ɪstoɾɪ d̪e͡ɪ̯he
4705,<> ho ho!
4706,ettɐ ɟɐɾʃɪ pʰo͡ɪ̯ɾe cʰobɪ d̪ecʰe।
4707,oɾe bʱɐbɐ ɾe bʱɐbɐ!
4708,ɐ͡ɪ̯ɟke kɪɾɐm ɟɛnu mone ɔlo kɪ ɟe ɪsɪt̪t̪e ɐʃɐɾ ʃumɐe̯ kʰulnɐt̪t̪e ɐʃɐɾ ʃumɐe̯ kʰulnɐt̪t
4709,mɐne d̪ɛhɐ ɔlo ʃeɾɔm mone ɔlo।
4710,cɔnd̪on ɐbɐɾ dɐk d̪elo।
4711,"ɟoɾe ɟoɾe
ɐpnɪ et̪o kɪ͡u̯t kɛn?"
4712,t̪ɐ bolt̪ɪcʰe
4713,kɪ kɪ?
4714,buɟʱɪ nɐ͡ɪ̯ pɪcʰone।
4715,d̪ehɪ dɐtɐ ɔn ko͡ɪ̯ɾe nɪ।
4716,hɛ̃ lo।
4717,t̪ɐ͡ɪ̯ d̪ɐɽɐ͡u̯ d̪ɪ kɐnekt ɔccʰe ɐʃolɪ ɐbɐɾ co͡ɪ̯le
4718,ɐɾe t̪umɪ ɐʃolɪ net et̪o pʰoɾɪmɐn bɐd̪t̪ɪcʰe kɪʃɪɟɟɔnnɪ?
4719,e!
4720,kɪ pʰoɾɪmɐn bɐd̪t̪ɪcʰe।
4721,o mɐ।
4722,nɐ nɐ ɐɾe t̪umɐge nete
4723,ʃɔmoʃʃɐ nɐ ɐmɐɾ nete ʃɔmoʃʃɐ ɾe mɐ!
4724,ɐmɐɾ nete ʃɔmoʃʃɐ ɔccʰe।
4725,e͡ɪ̯ ɟonnɪ kɔt̪ʰɐ kot̪ɪ kɪcʰu ʃunt̪ɪ pɐt̪t̪ɪcʰɪ nɐ।
4726,nɐ t̪umɪ ʃunt̪ɪ pɐt̪t̪ɪcʰo।
4727,nɐ ɐmɪ ʃunt̪ɪ pɐt̪t̪ɪcʰɪ।
4728,kɔt̪ʰɐ co͡ɪ̯d̪d̪oʃo bɐɾ bɐd̪ot̪ɪ͡ɪ̯ ɐcʰe।ɛt̪t̪obɐɾ bɐ͡ɪ̯d̪e ɟɐsse।
4729,ɐmɐge <>
4730,nɐ ehono kʰɐ͡ɪ̯nɪ।
4731,kʰɐbɐnɪ ettu pɔɾe।
4732,ɾɐnnɐ koɾɪ nɐ͡ɪ̯ ehono।
4733,ɾɐnnɐ koɾbɐnɪ ettu pɔɾe।
4734,ɐ͡ɪ̯ɟke ɐbɐɾɐ ʃe͡ɪ̯ kɐɟ koɾbo।
4735,et̪o kɐɟ koɾbo।
4736,nɐmɐɟ pʰɪɽe ɐ͡ɪ̯ʃe bo͡ɪ̯cʰɪ।
4737,ɐ͡ɪ̯cʰe o͡ɪ̯ benu ɐɾ ʃud̪ɪnɪɾ bɔ͡u̯।
4738,ʃe kɔt̪ɐ kot̪ɪ kot̪ɪ kot̪ɪ t̪ɐɾɐ kɐɾent co͡ɪ̯le gecʰe।
4739,t̪ɐ otʰe nɐ।
4740,ɐmɐɾ eʲlɐɾ bɪkel mɐne ʃo͡ɪ̯nd̪ʱedɐ͡ɪ̯ bɔɾbɐd̪ o͡ɪ̯ʲe gɛlo।
4741,kono kɐɟ ɔlo nɐ।
4742,kɪʲet̪t̪ɪ ɐ͡ɪ̯cʰelo uɾɐ?
4743,o͡ɪ̯ɟe bʱɪtɐmɪn kʰɐ͡ɐ̯t̪ɪ ɐ͡ɪ̯cʰelo।
4744,kundɐɾe?
4745,"benuɾ mɐ͡ɪ̯ʲeɾe, 
ɐ?"
4746,benuɾ bʱɪtɐmɪn kʰɐ͡ɐ̯t̪ɪ ɐ͡ɪ̯cʰelo?benuɾ mɐ͡ɪ̯ʲeɾe bʱɪtɐmɪn kʰɐ͡ɐ̯t̪ɪ ɐ͡ɪ̯cʰelo?
4747,ɐmɐɾ hoccʰe mone hɔe̯ cɐɾ t̪ɐlɐɾ bʱet̪ɔɾe ke͡u̯ necʰe।
4748,"ɐpnɪ ɪttu ɪ kɔɾen, xõz nɪʲe d̪ehen।"
4749,t̪ɐ ɐmɪ kɔccʰɪ ɟe ɐccʰɐ tʰɪk ɐcʰe।
4750,pɔɾe ɟɐ͡ɪ̯ʲe cɐɾ t̪ɐlɐe̯ t̪o beʃɪ mɐ͡ɪ̯ʲe kʰɐe̯ nɐ meʃe।
4751,t̪ɪnɟɔn kɪ cɐɾzɔn।
4752,pɔɾe pɐʃeɾ ɾumɪ ɟɪggeʃ koɾlɐm।
4753,ɐɾ ɪdɐɾɐ hemɐɾɐ kʰɐ͡ɐ̯e̯ nɪʲe gecʰe।
4754,"o, t̪umɪ bɐɽɪ nɪʲɐ͡ɪ̯cʰɪle bʱɪtɐmɪn?"
4755,"ɐɾ ɔccʰe, hɔe̯।"
4756,e͡ɪ̯ɟe ko͡u̯tɐ d̪ʱo͡ɪ̯ɾe nɪʲɐ͡ɪ̯cʰɪ।
4757,d̪ɐd̪ɐɾe kɔccʰɪlɐm kɔʲdɐ d̪ɪʲe d̪ɛn।
4758,t̪ɐ kɔccʰe ɟe ko͡u̯tɐ d̪ʱo͡ɪ̯ɾe nɪʲe ɟɐn d̪ɪ।
4759,ɐmɪ kɔccʰɪ t̪ɐlɪ kʰɐ͡ɐ̯e̯-tɐ͡ɐ̯e̯ nɪʲɐspʰɐnɪ।
4760,kɔe̯ ɟɐn।
4761,kɔe̯ ko͡u̯tɐ͡o̯ ɐpʰonɐɾ bʱɪtɐmɪn
4762,bʱɪtɐmɪno ɐpʰnɐɾ।
4763,ɐmɪ kɔccʰɪ o ko͡u̯tɐ d̪ɪʲe ɐmɪ kɪ eʲɛɾbo?
4764,o ko͡u̯tɐ ɐmɪ bɛbohɐɾ koɾɪ nɐ।
4765,kɔt̪o gɔɽɐgoɽɪ kʰɐ͡ɪ̯ʲe beɽɐccʰe।
4766,ehon ɐɾ ko͡u̯tɐ-ko͡u̯tɪ lɐgbe nɐ।
4767,ehon o͡ɪ̯ ʃɔb pʰɛlɐe̯ d̪ɪt̪ɪ ɔbe ɐɾ ɔccʰe bɐɾɐnd̪ɐe̯ o͡ɪ̯ɟe ɟe͡ɪ̯ ʃɔb tebɪl-tubɪl ɾo͡ɪ̯
4768,ɐɾ t̪umɐɾ kʰɐt̪ɐ pɔt̪ɾo ɟe ʃɔb lɐgbe nɐ।
4769,ɐllɐhoɾ oʷɐst̪e
4770,bɐɾoʲe ʃɔb puɽɐe̯ d̪ɪbɐ।
4771,mɪɟɟɐctɐ kʰɐɾɐp oʲe ɟɐe̯ oɟɐgɐe̯ ɟɐʲe d̪ekʰlɪ।
4772,ɐmɪ mo͡ɪ̯ɾe nɪ।
4773,t̪ɐɾfɔɾ ʃɔb fɛlɐe̯ d̪ɪʃ।
4774,hɔe̯ ʃɔb kʰɐlɪ mo͡ɪ̯ɾe nɛ͡u̯u!
4775,mɔɾɐɾ pʰɔɾe t̪ɐɾpʰɔɾe ʃɔb lɐgbene।
4776,kɛ t̪oɾ e͡ɪ̯ cɐ͡ɪ̯ɾ bɔccʰoɾ t̪o ɾɐkʰt̪ɪ͡ɪ̯ ɔbe।
4777,e͡ɪ̯ cɐ͡ɪ̯ɾ bɔccʰoɾ t̪ʰɐkpe।
4778,cɐ͡ɪ̯ɾ bɔccʰɔɾ।
4779,nɐ nɐ oɾ bʱɪt̪ot̪t̪o mɛlɐ kɐgoɟ ɐcʰe ɟɐ t̪umɐɾ lɐgbe nɐ।
4780,cɐ͡ɪ̯ɾ bɔccʰoɾ cɐkɾɪ ɐcʰe।
4781,kun ʃumɐ kundɐ lɐ͡ɪ̯ge bɔʃe।
4782,ɐɾe oɾ bʱɪt̪ɔɾe t̪o t̪umɐɾ ɪpɪ͡ɐ̯ɾ kɔt̪ogulo kɐgoɟ ɐcʰe।
4783,ɪpɪ͡ɐ̯ɾ nɐ ehono ɐʃɪ nɐ͡ɪ̯?
4784,"oɾ bʱɪt̪ɔɾe ʃon, ɐmɐɾ e͡ɪ̯ɟe pɾomoʃoneɾ ɟe kɐgoɟ tɐ cʰɪlo।"
4785,pɾomoʃoneɾ ɟe kɐgoɟ tɐ st̪ʰɐʲɪ kɔɾoneɾ ɟe kɐgoɟtɐ cʰelo।
4786,utʰo͡ɪ̯ ɪ nɐ͡ɪ̯।
4787,e͡ɪ̯ utʰo͡ɪ̯ utʰo͡ɪ̯ utʰo͡ɪ̯ mone͡ɪ̯ ne͡ɪ̯ kuʲɐne।
4788,t̪ɐfɔɾe ʃed̪ɪn xũzt̪ɪ xũzt̪ɪ fɐ͡ɪ̯ʲe t̪ɔe̯ fɐ͡ɪ̯lɪ utʰo͡ɪ̯cʰɪ।
4789,e͡ɪ̯ ɾɔkom।
4790,ʃed̪ɪn <> t̪ɔe̯ pʰɐ͡ɪ̯lɪ utʰo͡ɪ̯cʰɪ।
4791,e͡o̯n e͡ɪ̯ ɟe ʃe͡ɪ̯ ɐmɪnuɾɾɪ ɟe cɐɾɟo d̪ɪcʰɪ।
4792,t̪ɐt̪e ettɐ lɪst ɐcʰe।
4793,d̪ehɪ e͡ɪ̯ mɐl ɟɪnɪʃ t̪ɐlɪ।
4794,ʃe lɪst tɐ kuʲɐne t̪ʰu͡ɪ̯cʰɪ t̪ɐ pʰɐccʰɪ nɐ।
4795,"ɐccʰɐ mɐ, ɐʃole͡ɪ̯ kɪ e͡ɪ̯ ʃɔb ɟehɐne͡ɪ̯ t̪ʰuʲɐ hok nɐ kɛn kono ɟɐgɐ͡ɪ̯ kʰũɪɟe pɐ͡o̯ʷ"
4796,bɐ mone t̪ʰɐkt̪ɪcʰe nɐ।
4797,kɛ eɾom kɛ?
4798,o͡ɪ̯de bʱɐlo ho͡ɪ̯cʰe cʰemɽɪ cɐɾ kɔpɪ enecʰɪ mote।
4799,t̪ɔe̯ o͡ɪ̯hent̪e ɐɾ kɔe̯ kopɪ bɐɾo kopɪ nɪʲe ɐʃt̪ɪ pɐɾlɪ ɛkʃo tɐhɐ d̪ɪʲe।
4800,bʱɐlo holɪ bʱɐlo hɔbene।
4801,ɛktɐ <> ɐɾektɐ ho͡ɪ̯ʲe gelo।
4802,e ɐmɐɾ cʰobɪ pɐ͡ɪ̯cʰo?
4803,ɐmɐɾ cʰobɪ pɐ͡ɪ̯cʰo?
4804,ʃe͡ɪ̯ kɐgoɟ-pɐt̪ɪ ʃɔb pɐ͡ɪ̯cʰe।
4805,ɐɾe ɐmɐɾ cʰobɪ pɐ͡ɪ̯cʰo?
4806,e pɐ͡ɪ̯cʰɪ।
4807,"o͡ɪ̯ dɾɔʲɐɾe, kutɪ dɔʲɐɾe t̪ʰu͡ɪ̯cʰɪlɐm o͡ɪ̯ kɔmpɪ͡u̯tɐɾ dɔʲɐɾe।"
4808,"nɐ holɪ, ebɐɾ cɔnd̪on bɐɽɪ gelɪ oɾ kɐcʰe pɐtʰɐe̯ d̪ɪt̪ɐm।"
4809,ʃɔb o͡ɪ̯ ɟɐgɐ cʰelo।
4810,e cɔnd̪on bʱɐ͡ɪ̯ʲɐ kot̪ʰɐe̯?
4811,cɔnd̪on bʱɐ͡ɪ̯ʲɐ e͡ɪ̯hene।
4812,ɐccʰɐ?
4813,o͡ɪ̯ɟe dɐ kɔt̪o kɔt̪o bʱolteɾ bɛtɐɾɪ pɐ͡o̯ʷɐ ɟɐe̯?
4814,pʰon ɐ͡ɪ̯cʰe nɐ?
4815,ɐɾe mɐ!
4816,ɐɾekbɐɾe ɐge ɐɾettu mone kɔɾɐe̯ d̪ɪbɐnɐ!
4817,t̪ɐlɪ ɐmɪ bɪkɐl belɐ beɾolɪ kɪnt̪u d̪e͡ɪ̯he ɐʃt̪ɪ pɐɾɪ।
4818,ɐmɐɾ t̪o mone nɐ͡ɪ̯ t̪o ettu͡o̯।
4819,ehon kɐɾent ɟɐccʰe nɐ bo͡ɪ̯le mone͡o̯ poɽt̪ɪcʰe nɐ।
4820,kɔt̪o bʱolteɾ bɛtɐɾɪ pɐ͡o̯ʷɐ ɟɐe̯?
4821,ɛkʃo bʱolteɾ t̪o ɐɾ d̪ɔɾkɐɾ nɐ।
4822,oɾ t̪ʰeke nɪce kɔt̪o bʱolteɾ pɐ͡o̯ʷɐ ɟɐe̯ eboŋ t̪ɐ kɔt̪o d̪ɐm?
4823,ɐɾ ɛkʃo bʱolteɾ o।
4824,"ɐccʰɐ, tʰɪk ɐcʰe।"
4825,ɐkloke bɪkele beɾolɪ ɐmɪ d̪e͡ɪ̯he ɐʃpɐnɪ।
4826,ɐmɪ bɐ͡ɪ̯ɾo͡ɪ̯ ne͡ɪ̯ ɐge gʱɔɾeɾt̪e।
4827,t̪ɐɾpɔɾe ʃu͡ɪ̯ne t̪umɐɾe ɟɐnɐbɐnɪ।
4828,"ɐmɐɾe ɪnbokʃe kɔl d̪ɪccʰɪʃ, ɐmɪ͡o̯ t̪o t̪oɾe d̪ɪccʰɪ।"
4829,net cʰelo nɐ e͡ɪ̯ɟonnɪ kɪcʰu kʰu͡ɪ̯ɟe pɐcʰɪlɐm nɐ।
4830,"ho, ɔʃust̪ʰo।"
4831,"t̪ɐɾpɔɾ kɪ ɟɐnu, kɪ k d̪ɪ e͡ɪ̯ɟe?"
4832,kɪ ɟɐnɪ kot̪ɪ ɟɐccʰɪlo?
4833,"o, bɛtɐɾɪ, bɛtɐɾɪ।"
4834,t̪ɐ oɾɐ kɔccʰe nɪ nɐe̯।
4835,t̪ɐɾpɔɾe hoccʰe o͡ɪ̯ kunɐɾ ɾumɪ ɟɐt̪ɪ ɟɐ͡ɪ̯ʲe d̪ehɪ kɪ kʰɐteɾ upɔɾe ɾo͡ɪ̯cʰe ɐmɐɾ bɐtɪ
4836,cʰoto ettɐ ɪntɐɾe pɔɽe meʲe।
4837,"t̪ɐ ɐmɪ kɔccʰɪ e͡ɪ̯ ɐmɐɾ bɐtɪ nɪʲɐ ɐ͡ɪ̯cʰo, t̪ɐ ehono d̪e͡o̯ nɐ͡ɪ̯ keno?"
4838,ɐmɪ guɾupɪ eʃo͡e̯mo͡e̯ʃ d̪ɪcʰɪ cohe d̪eho nɐ͡ɪ̯?
4839,ɐɾ ɐcʰe <>।
4840,t̪ɐ ko͡ɪ̯cʰe kɪ t̪ʰɐlɐ-bɐtɪ mɐɟɐ mɐɟon nɪʲe ɐʃt̪ɪ।
4841,ɐmɪ e͡ɪ̯ bɐɟɐɾe kʰuɟɪcʰɪ pɐ͡ɪ̯ ne͡ɪ̯।
4842,"ɐge ɛkd̪ɪn d̪ekʰcʰɪlɐm, t̪ɐ ed̪ɪn gelɐm t̪ɐ d̪ekʰlɐm nɐ, d̪ekʰlɪ kɪne pʰelt̪ɐm।"
4843,"ɐccʰɐ, t̪umɔɾɐ d̪ɔʲɐ ko͡ɪ̯ɾe t̪e͡ɪ̯ʃ t̪ɐɾɪkʰ ɾɐt̪t̪ɪɾɪ ɐmɐɾe ettu mone kɔɾɐe̯ d̪ɪ͡o̯"
4844,t̪e͡ɪ̯ʃ t̪ɐɾɪkʰ?
4845,t̪e͡ɪ̯ʃ t̪ɐɾɪkʰ kɪ bɐɾ?
4846,t̪e͡ɪ̯ʃ t̪ɐɾɪkʰ ʃukɾobɐɾ।
4847,"o, mehed̪ɪ mone hɔe̯ ʃonɪbɐɾ ɔt̪ʰbɐ ɾobɪbɐɾ ɐʃbe।"
4848,"o, bʱɐlo।"
4849,o͡ɪ̯ <> koɾcʰɪ kɛn ɟe ettɐ bɛtɐɾɪ ettɐ cɐɾɟɐɾ
4850,mubʱɪ cɐlɐe̯ d̪ɪʲe kɔʲɟɔne bo͡ɪ̯ʃe t̪ʰɐkt̪ɪ pɐɾbɪnɪ <>।
4851,ɛmonɪ ɔ ʃe ɐmɐɾdɐ nɪʲe ɐʃolɪ͡o̯ mone koɾo ɟod̪ɪ bɛtɐɾɪɾ xõz t̪o emnɪ͡ɪ̯ nɪt̪ɪ hɔbene।
4852,"ʃu͡ɪ̯ne t̪ɐɾpɔɾe ɐmɪ ɟɐnɐe̯ d̪ɪbɐnɪ, kɪ d̪ɪʲe kɪ koɾt̪ɪ hɔbe?"
4853,"<> kɪnlɪ cɐɾɟɐɾ o kɪnt̪ɪ hɔbe, o͡ɪ̯ d̪ukɐne de͡ɪ̯lɪ de͡ɪ̯lɪ pɐtʰɐnu ɟɐbe nɐ।"
4854,t̪ɐ ɐmɪ buɟʱt̪ɪ pɐɾɪcʰɪ।
4855,kɪ kʰɐ͡ɪ̯cʰo ɾɐt̪t̪ɪɾɪ?
4856,ehon kɪcʰu kʰɐ͡ɪ̯ ne͡ɪ̯।
4857,"kɐ͡ɪ̯lke kɪ oɾɪcʰɪlɐm, kɐ͡ɪ̯lke ɐ͡ɪ̯ʃe o͡ɪ̯ ʃumɐ oɾe ko͡ɪ̯cʰɪ cɐ͡ɪ̯lɪɾ guɽo bɐ͡ɪ̯ɾ ko"
4858,"t̪ɐ t̪ʰu͡ɪ̯cʰelo, ʃe͡ɪ̯ nɔʲtɐɾ d̪ɪk।"
4859,"t̪ɐ bɐɟɐɾeɾt̪e ɐ͡ɪ̯cʰɪ, ɐ͡ɪ̯ʃe ʃe cɐ͡ɪ̯lɪɾ guɽo d̪ɪʲe cɪt̪o͡ɪ̯ pɪtʰe bɐnɐ͡ɪ̯cʰɪ।"
4860,"bɐnɐe̯ goʃ d̪ɪʲe kʰɐ͡ɪ̯cʰɪ, ɐɾ kɔʲkʰɐn d̪ud̪ʱ d̪ɪʲe bʱɪɟe͡ɪ̯cʰɪ।"
4861,ʃund̪ɔɾ bʱɪɟɪcʰelo <>।
4862,bʱɪɟeʲt̪ɐ ʃɔkɐle kʰɐ͡ɪ̯cʰɪ।
4863,meheɾɐbɔɾe d̪ɪcʰɪ o ɛkkʰɐn pɪtʰe kʰɐ͡ɪ̯cʰe।
4864,"kʰɐ͡ɪ̯cʰe, kʰɐ͡ɪ̯ʲe ko͡ɪ̯cʰe ɐmɪ ɐɾ kʰɐbo nɐ।"
4865,t̪ɐ͡o̯ oɾ ɟonnɪ d̪u͡ɪ̯kʰen pɪtʰe pʰɪɾɪɟɪ t̪ʰu͡ɪ̯ʲe d̪ɪcʰɪ।
4866,"ʃe d̪ukʰen kʰɐ͡ɪ̯ʲe oɾ ho͡ɪ̯ ne͡ɪ̯, ɐɾɔ͡o̯ kʰɐbe।"
4867,pɐgolo ho͡ɪ̯ʲe gecʰe।
4868,d̪upuɾ belɐ।
4869,d̪upuɾ belɐ ʃe͡ɪ̯ pɪtʰe kʰɐ͡o̯ʷɐɾ ɟonnɪ pɐgolo ho͡ɪ̯ʲe gecʰe।
4870,pɪtʰe kohɐne?
4871,t̪ɐ kɔccʰe kɪ kʰɐlɪ ne pɪtʰe?
4872,kɔccʰe ɐɾɔ͡o̯ ɐcʰe।
4873,kɔe̯ ɐɾ nɐ͡ɪ̯।
4874,d̪ud̪ʱeɾt̪ɐ t̪ʰu͡ɪ̯ʲe d̪ɪlɪ nɔʃto ho͡ɪ̯ʲe ɟɐe̯।
4875,<> t̪ʰu͡ɪ̯ʲe d̪ecʰe।
4876,kɔe̯ kɪ e bundɪ d̪ekʰd̪ɪ kuhɐne।
4877,"ɐmɪ ʃɐɾɐ ɟɐgɐ t̪o kʰu͡ɪ̯ɟe pɐ͡ɪ̯ nɐ͡ɪ̯, t̪u͡ɪ̯ kʰõɟ d̪ɪ।"
4878,"o d̪u͡ɪ̯kʰen kʰɐ͡ɪ̯cʰe, ɐmɪ d̪u͡ɪ̯kʰen nɐ t̪ɪn kʰen kʰɐ͡ɪ̯cʰɪ, o ɛkkʰɐn kʰɐ͡ɪ̯cʰelo, ɐɾ"
4879,<> bʱɪɟe͡ɪ̯cʰɪ।
4880,bʱɐlo ʃund̪ɔɾ bʱeɟcʰelo।
4881,pɔɾe o nɪɟɪ͡o̯ kʰuɟɪcʰe t̪ɐ pɐe̯ nɐ͡ɪ̯।
4882,<>।
4883,gʱumɐe̯ gecʰe meheɾɐbo?
4884,"oɾe ʃe bɪɾenɪ ehono ɾo͡ɪ̯cʰe t̪ɐ bɐ͡ɪ̯ɾo͡o̯ nɐ kɛn o, bɐ͡ɪ̯ɾoe̯ ʃɛʃ koɾo।"
