id,string
4369,humm pɔɾe kɪ ɔbene ɟɐnɪ nɐh।
4370,kɪnt̪u ɐmɐge d̪ehɪʃ।
4371,"o͡ɪ̯ ʃum,ʃum ege ho͡o̯wɐɾ ʃɔbʃɔbɦɐbnɐ beʃɪ ɔbe।"
4372,ege t̪o bɔʃɔɾgɔt̪o।
4373,ɐɾ bɔŋʃo lɐgt̪ɪche nɐ।
4374,"ɛmon ɐche d̪ɛkh, mɐ bɐbɐɾ kɐɾoɾ ne͡ɪ̯"
4375,t̪ɐd̪eɾ phɛmelɪje ɛkɟon nɐ ɛkɟɔneɾ ɔe̯।
4376,o͡ɪ̯ ɟe khɐbɐɾ-d̪ɐbɐɾ mɛ͡ɪ̯t tehɐn nɐ d̪ɛ͡ɪ̯ e͡ɪ̯ ɔe̯।
4377,ɐmɐɾ mɐɟɦe e͡ɪ̯ mɐne khɐbɐɾ ɛkd̪ɔm gɔɽe <> ।e͡ɪ̯ d̪u͡ɪ̯ t̪ɪn mɐʃ ɐge bɦɐt̪tɐ͡o̯ khɐ͡o̯wɐ pɐɽɪche beʃɪ।
4378,bɪʃʃɔʃ ko͡ɪ̯ɾe ɐmʃɔbɦɐm khɐ͡ɪ̯chɪlɐm mɛlɐ।
4379,hɔɾlɪk khɐ͡o̯wɐ pɔɽɪchelo।
4380,ɛkd̪om ɐmɐɾ d̪ɐʃe ɐmɪ beʃɪ bɐɽɐe̯ nɪchɪ।
4381,ɐne cɪnt̪ɐe̯ ʃeʃ o͡ɪ̯je ɟɐchɪ।
4382,nɐlɪ o͡ɪ̯ ʃum ɐ͡ɪ̯che pɪɾɐe̯ kɔe̯ bochoɾ!
4383,chɔe̯ ʃɐt̪ bɔ ɐɾɔ͡o̯ beʃɪ।
4384,ɐt bɔchoɾ hɔje gelo nɐ ʃuʃb e͡ɪ̯che mone hɔe̯?
4385,"hum, t̪ɐ t̪o o͡ɪ̯che।"
4386,hɛ̃ o͡ɪ̯ ʃumɐ o͡ɪ̯ ʃumɐe̯ ɐmɐɾ d̪ɦɐ pɔɽɪchelo।
4387,hɐlkɐ!
4388,ummɐm mɐne ɛkd̪om mɐpe mɐpe d̪ɦɐpɐ pɔɽɪchelo।
4389,t̪ɐ t̪ɐ͡o̯ mone ɔe̯ beʃɪ ɔt̪o।
4390,ɐmɪ mɐne hɐtɐ t̪ɐɾphɔɾe ɾutɪ khet̪ɐm।
4391,o͡ɪ̯ɾom khet̪e tehe t̪ɐɾphɔɾe nɐn dɐɟeɾɪt ɟɐhɐpɐle ɟeje cek ko͡ɪ̯ɾe ɐʃchɪlɐm।
4392,ɐbɐɾ ɐmɐɾ ʃumɪ mɐɟɦe mɐɟɦe ɛkhone e͡ɪ̯ʃe mɐɟɦe ettu bɐɽɪchɪlo।
4393,kɪnt̪u d̪ɛkhɐ ɟɐcche d̪u͡ɪ̯ʃoe̯ gɪlɪ ɔcche t̪umɐɾ ʃund̪ɐɾ pɾoɾdɐ ɐ͡ɪ̯ʃe ɟɐe̯।
4394,umm ɐɾ nɐ khɐ͡ɐ̯wɐ pɐte t̪umɐɾ ɔcche nɔ͡ɪ̯bo͡ɪ̯ ɾɐkht̪ɪ ɔe̯।
4395,o͡ɪ̯bbɔ͡ɪ̯ɾ mod̪ɪ।
4396,"ɐɾ okhone t̪oɾ chɔjeɾ gɦɔɾe gelɪ hɔe̯, thɪk nɐ?"
4397,"t̪umɪ ɪdɐ o mɐʃɪ, d̪ɔphɐd̪ɐɾge d̪ehɪcho?"
4398,d̪ɔphɐd̪ɐɾge?
4399,kono ɟɐgɐ chɪlo bɐɽɪ?
4400,ɐmɐge bɦɪtee̯।d̪phɐd̪ɐɾge bɦɪte ɐche nɐ?
4401,nɐ go।
4402,ɐmɪt̪o t̪ɔgeɾ o͡ɪ̯ mɐlɐkɐɾge cɪnɪ।
4403,o͡ɪ̯ phekɪɾɐ chɪlo।
4404,phekɪɾ kɐkɐ chɪlo।
4405,o͡ɪ̯ d̪ɔphɐd̪ɐɾ ɔlo phɔ͡ɪ̯ɾ bɐʃeɾ kɪ ɟɐnɪ ɔt̪o।
4406,phɔ͡ɪ̯ɾ bɐʃeʃeɾ?
4407,um nɐ go।
4408,kon
4409,o t̪o ɔnek ɐgeɾ t̪e t̪hɐkt̪ɪ hɐlkɐ hɐlkɐ chɪlo।
4410,ʃum <> tɐɾɪʃ koɾɐɾ pɔɾe bɐ͡ɪ̯ɾe pɔɽɪche ʃund̪ɐɾ।
4411,o͡ɪ̯ ɾɐt̪t̪ɪɾɪ ʃɔkɐle ɾutɪ koɾɪ।
4412,phɐʃe chɪlo t̪oge bɐɽɪt̪e t̪ɐ͡ɪ̯ bɔɽ?
4413,ɐmɐge pɐkɐɾ chelo nɐ?
4414,pɐŋgɐɾ।
4415,hɛ̃ o͡ɪ̯ phɐ͡ɪ̯lɪɾ phɐʃe।
4416,phɪ͡ɪ̯ɾ phɐɽe bole oge bɦɪte।
4417,o pukkɐɾɪɾ pɐɽe t̪o kɐ͡ɪ̯n chelo।
4418,kɐʃon nɐ kɪ ɟonɪ oɾ nɐm।
4419,o͡ɪ̯ t̪o uɾɐ d̪ɔphɐd̪ɐɾ <> ʃɔbɔd bɐŋcɪɾ hɐ hɐ hɐ hɐ ʃɔbɔd bɐŋcɪɾ bo͡ɪ̯n chɪlo।
4420,kɪ o͡ɪ̯che bɦɐb?
4421,o͡ɪ̯ ɟɐgɐe̯ ɟomɪ ɔcche ʃɐɾɪkɪɾ ɟomɪ ɾo͡ɪ̯che ɐmɐge nɐme।
4422,khɐe̯ t̪o phɔ͡ɪ̯ɾ bɐʃeʃeɾ chol।
4423,mɐne ʃɪb bɐbɪɾ nɐmke ʃe͡ɪ̯tɪk kɔjɐne pɐbɪnɪ?
4424,ʃetuk ɪskulɪɾ pɐʃe।
4425,ne ɐɾ o͡ɪ̯ o͡ɪ̯ o͡ɪ̯ o͡ɪ̯ o͡ɪ̯ o͡ɪ̯ o͡ɪ̯ o͡ɪ̯ o͡ɪ̯tɪk pɐɾbɪnɪ d̪ɦɔkhe ɟet̪e?
4426,d̪ɦɔle ɟɐ͡o̯wɐ ɟɐe̯।
4427,kɪnt̪u o͡ɪ̯ ɟe tɐhɐ khɔɾɟ kɔɾɐ lɐgbene।
4428,tɐhɐ khɔɾɟ mɐne tɐhɐ khɔɾɟ koɾɐɾ lok ɐche।
4429,ʃe lok ɐmɐge ɐche।
4430,hɛ̃ e kɪnt̪u ʃɔmoʃʃɐ ɔcche ɟe uɾɐ khɐe̯ et̪o bochoɾ d̪ɦo͡ɪ̯ɾe।
4431,t̪ɐ ɛkhon bo͡ɪ̯le d̪ɛkh।
4432,oɾe kɪ ɟomɪ kɔm ɐche ne͡ɪ̯?
4433,bɔbbɪ kɪ ɟe ɐmɐɾt̪o ɐpɐt̪t̪o hɐt̪e ne͡ɪ̯ ɐmɐɾ bɐbɐɾ ɟomɪ।
4434,t̪ɐ ɐmɐge ettu cheɽe d̪ɛ͡u̯।
4435,t̪umɐge t̪o ɔnek ɐche।
4436,ɐmɐɾ bɐbɐ ɔcche ɐnt̪ɐɟ koɾɪche।o͡ɪ̯ ʃumɐe̯ mɛlɐ ɟomɪ chelo t̪o।
4437,hɛ̃?
4438,mɐ͡ɪ̯nnɪɾe khɐlɪ khɐlɪ khɐ͡ɪ̯t̪e d̪eche।
4439,phɔ͡ɪ̯ɾ bɐʃeɾ o͡ɪ̯ɟe ɟe puɾkɐɾ।
4440,hɛ̃ o͡ɪ̯ pukkɐɾɪɾ ɔd̪ek ɪ bɦo͡ɪ̯ɾe phɐlɐ͡ɪ̯che ʃɔbɪɾ ʃɐ।
4441,ɐmɐge ɟɐgɐ kɪne eʃʃɐt̪he।
4442,mɐne o͡ɪ̯ phukkɐɾɪɾ ɔd̪d̪ɦek pɐɟɪt̪ ɐmɐge ɟɐgɐ chelo।
4443,"kɪnt̪u konod̪ɪn, o͡ɪ̯ t̪o o͡ɪ̯ ʃɔbɦɐb bɐɽɪɾ puɾɪɾ mɔd̪ɪ t̪oge ɟɐgɐ chelo।"
4444,t̪ɐ t̪oɾ bɐbɐ t̪o d̪ɦɔkhle ɟɐ͡ɪ̯ nɪ।
4445,o͡ɪ̯ o͡ɪ̯ d̪ɐphɐd̪ɐɾge bɦɪtee̯ o oɾɔkom o͡ɪ̯che।
4446,d̪ɦɔle ɟɐ͡ɪ̯ nɐ͡ɪ̯ bɪʃtɪk e͡ɪ̯ ɟe ɟe
4447,mɐmɐlɐ ɔcche।
4448,ɐɾ ɐmɐɾ bɐbɐ kɔje gechelo bo͡ɪ̯le oge d̪ɪje ɟɐbe।
4449,e͡o̯ne ɐmɪ kɪɾom phɪlɪ ɟɐ͡ɪ̯ kɔ͡u̯?
4450,o t̪umɐɾ bɐbɐ o͡ɪ̯t̪o ʃɔbt̪ɐ ɟe mɐne ɪ ko͡ɪ̯ɾe t̪hɐ͡ɪ̯je cɔle geche।
4451,ɐne ettu ɟɐmɪɾ d̪ɐm kɪ!
4452,d̪ɐm t̪o d̪ɪn ɟɐʃe ɐɾ bɐɽt̪ɪche।
4453,ɐmɐge edɪ ɛk lɐh tɐhɐ o͡ɪ̯ɾe ʃɔt̪o ehon।
4454,t̪ɐ t̪o ɔbo͡ɪ̯।
4455,pɔ͡u̯ɾoʃoɾ ɟomɐɾ d̪ɐm ɐɾo ɾɐst̪ɐ gɦɐt bɐɽɐe̯ pɐlk kɐ͡ɪ̯te bɪkɪ koɾt̪ɪche nɐ?
4456,muʃɐlmɐnɾɐ dɦut̪ɪche।
4457,kɐɟeɾ mɔd̪ɪ one ɛktɐ bɐɽɪ kɔɾɐ t̪hɐklɪ ɟɐ͡ɪ̯ʃ ɐɾ nɐ ɟɐ͡ɪ̯ʃ bɐbɐɾ bɦɪte dɐ।
4458,ɐɾ okhone ɟe kɔe̯ gɦɔɾ ɐche t̪ɐɾ uɾɐɾ <<> ।
4459,ɐmɐɾ mone ɟɐ bole।
4460,nɐ onɪ t̪o ɐmɾɐ ɟɐgɐ ɾɐkhbo nɐ।
4461,onɪ be͡ɪ̯ce d̪ebe।
4462,ʃɪb bɐɽɪɾ ɟɐgɐ o be͡ɪ̯ce d̪ebe।
4463,ɟod̪ɪ d̪eɾɪt̪ɪ becpɪ।tɐkɐ ɔbe beʃɪ।tɐkɐ ɔbe beʃɪ।tɐkɐ ɔbe beʃɪ।tɐkɐ ɔbe beʃɪ।tɐkɐ ɔbe beʃɪ।
4464,tɐkɐ beʃɪ ɔbe।
4465,d̪eɾɪt̪ɪ bɪkɐɾɪ koɾbɪ।
4466,"ho, tɐkɐ।"
4467,tɐkɐɾ ɟonno͡ɪ̯ t̪o।
4468,"ɐɾe ʃɪstem kɪ ho͡ɪ̯che kɔ͡u̯ d̪ɪ, ɐmɾɐ oɾ d̪ɦɐɾe͡o̯ ɟɐcchɪ nɐ, boɟɦcho?"
4469,oɾɐ͡ɪ̯ tɐkɐ d̪ɪje ʃɔb ɟomɪ-ɟɪnɪ-ɟɪnɪ nebe ɐɾ oge ettu pɐ͡o̯wɐɾ ɐche।
4470,oge ke͡u̯ kɪchu kɔt̪o͡ɪ̯ pɐɾbe nɐ।
4471,"ɐmɪ ʃɔmone͡o̯ ɟɐbo nɐne, ɪ koɾbo nɐne।"
4472,"ɪjɐ ɟɐ pɐɾe koɾbene, ɛk kɐkɐ ɐche।"
4473,d̪uphɐɾɪ bɦɐt̪ khɐ͡ɪ̯।e͡ɪ̯bɦɐt̪ khɐ͡ɪ̯।e͡ɪ̯bɦɐe̯ cɔɽt̪ɪche।
4474,ɾɐt̪t̪ɪɾɪ kɪ khɐ͡o̯?
4475,ehone o͡ɪ̯ d̪u͡ɪ̯de ɾutɪ khɐbɐnɪ ettu।
4476,ʃɔɾendɐ bɦɐlo nɐ।
4477,kɪɾom o͡ɪ̯ ɐmɐɾ t̪o bɐɽe nɐ।
4478,ɪjɐɾɐ bɐ͡ɪ̯ɽe phɔɽɪche।
4479,kɐkɐɾɐ ɔnek pɾot̪ɐbʃɐlɪ।
4480,"t̪ɔge kɐlɪjɐ, mone koɾod̪ɪ kɪnɐɾ mot̪o ʃeɾom ɟomɪ ɐche?"
4481,kɐlɪje?
4482,tɐkɐ d̪ɪje ɪttu kɪchu kɪne ɾɐkhlɪ।
4483,"hum, ɐche t̪o, bɦɐlo bɦɐlo ɟomɪ ɐche।"
4484,"ɐ͡ɪ̯ d̪ehɪʃkene, d̪u͡ɪ̯kk bɪʃɪk ko͡ɪ̯ɾe d̪e d̪ekh e͡ɪ̯ ɔt̪ɐ͡ɪ̯tɪk ɾɐkht̪ɪ pɐɾɪʃ nɪkɪ।"
4485,kɐlɐjɐe̯ t̪hɐkɐɾ ɪcche nɐ͡ɪ̯।
4486,khulɐe̯ ɟomɪ ɾɐhɐɾ bɦɐɾɪ ɪcchɐ।
4487,okhone t̪o ɾɐkht̪ɪ pɐɾlɪ kono ʃɔmoʃʃɐ͡ɪ̯ nɐ͡ɪ̯।
4488,nɪɾɪʃɪlɪ t̪hɐklɪ।
4489,"bɦɐɽɐ d̪ɪje͡o̯, tɐkɐ ɐche, ʃɔb d̪ɪk d̪ɪje।"
4490,"cɐlɐd̪ɦɐt̪ɪ, khɐ͡o̯wɐ-d̪ɐ͡o̯wɐ ʃɔb d̪ɪk d̪ɪje ʃɐʃɪ ɐche khulnɐɾ bɐɽɪ।"
4491,khulɐe̯ bɦɐɾɪ mɔɟɐ।
4492,"khulnɐe̯, kɐlɪje ɟɔt̪o khɔɾɟ nɐ hɔe̯ kɐlɪje t̪o kɔm khɔɾɟe bɐ͡ɪ̯ce t̪hɐhɐ ɟɐe̯।"
4493,"ɐɾe, okhone mɐch-tɐch d̪ɪje hoʃɪbe ʃɔb kɪchu।"
4494,"ʃɔbɟɪɾ cɐʃ ɐche bɦɐlo, mɐcheɾ cɐʃ ɐche bɦɐlo।"
4495,"khulnɐ t̪umɐɾ ɔt̪o ʃɔhuɾe elɐkɐ nɐt̪o, t̪umɐɾ dɦumlɪ t̪umɐɾ mone hɔbe kɪ ɐmɪ kɐle͡ɪ̯͡ɪ̯ ɐchɪ।"
4496,"bɦɐlo ʃɔbʃɔb, bɦɐɽ-ʃɐɽɐ ɐche, lokɟɔn ɐche ɐɾ ɐmɐge o͡ɪ̯ kɐlɪjɐ-mɐlɪjɐ bɦɐlo thɔe̯ ehone।"
4497,mɐɾe ekɐ ettu͡ɪ̯je ɐʃt̪ɪ ɪcche ɔɾt̪ɪche nɐ।
4498,"cɐ͡ɪ̯chɪ ɟɐgɐ kɪbo, t̪ɐpɔɾe bɪɟɐn, ɐ͡ɪ̯͡ɪ̯lɪʃ ko͡ɪ̯ɾe bɐ͡ɪ̯ɾe ɟɐ͡o̯wɐɾ ettu ɪcche chelo।"
4499,t̪ɐ mɐɾe ekɐ phɐ͡ɪ̯je ɟɐ͡o̯wɐɾ kɐnd̪ɐ nɐ͡ɪ̯।
4500,"nɐ, o͡ɪ̯ tɐɾɪʃ, tɐɾɪʃe ɐmɐɾ mɔt̪hɔbe।"
4501,"ɐmɐɾ e͡ɪ̯ɟe, ɔt̪ɔt̪o bɔɽɪʃe khɐlɪ tɐɾɪʃ pɐt̪ɪ pɐt̪ɪ <>।"
4502,t̪oɾ mɐɾ hocche d̪ɦɔ͡ɪ̯ɾ ʃɔmɔt̪ɐm beʃɪ।
4503,buɟɦɪchɪʃ।
4504,"ʃe͡ɪ̯ kɔt̪hɐ ʃuʃob bole ɟe, d̪ehɐ mɛɟɐ mɐʃɪ kɪ ʃɔɾk koɾe, kɪ koɾe, t̪umɐge d̪ɦu͡ɪ̯ɾu nɐ͡ɪ̯।"
4505,ehon t̪o ɟɐ͡o̯wɐɾ pɔɾe khɐ͡o̯wɐ-gɦum ʃɔb hɐɾɐm।
4506,ɐmɐɾ ʃe kɪ khɐɾɐp lɐge।
4507,e koɾt̪ɪ koɾt̪ɪ ɐmɪ ʃe ɾɐge d̪ɦo͡ɪ̯ɾe gechɪ।
4508,"ɐɾ o͡ɪ̯ ɟɐ͡ɪ̯ʃ nɐ, t̪u͡ɪ̯ edɐ, t̪oɾ bɐbɐ nɐ͡ɪ̯।"
4509,t̪u͡ɪ̯ cɔ͡ɪ̯le gelɪ t̪oɾ mɐ ʃɔʃ।
4510,kɪɾom lɐge?
4511,e͡ɪ̯ɟe ɛkhon buɟɦɪ।
4512,kono kɪchu khet̪e gelɪ khet̪e pɐɾt̪ɪchɪ nɐ।
4513,"e͡ɪ̯ ʃɪʃt̪ɐl lɐgɪ mɐ tɪphɪn ko͡ɪ̯ɾe d̪e͡o̯, edɐ ettu koɾo bɐɽɪ ɐʃɐɾ ʃɐt̪he।"
4514,"e ɾɐnnɐ nɐ koɾlɪ khɐbo nɐne, kɪ ɟɐlɐnnɐ ɟɐlɐ͡ɪ̯che!"
4515,ehon e͡ɪ̯ khɐ͡o̯wɐe̯ɾ lok ne͡ɪ̯।
4516,t̪oɾ mɛʃ t̪o ɛmonɪt̪e khɐe̯ nɐ bɦɐlo ettɐ kono kɪchu।
4517,kono ʃumɐ moneɾ bɦɪt̪ɔɾ bɦɐlo lɐge nɐ।
4518,t̪oɾ mɛʃɐɾe t̪ɐ͡ɪ̯ kocchɪ ettu pɐʃpɐɾ ko͡ɪ̯ɾe d̪ɪje।
4519,lɐ͡ɪ̯nɪ ɐchɪʃ?
4520,"ɐmɪ ko͡ɪ̯chɪ, pɐʃpɐɾ ko͡ɪ̯ɾe d̪ɪje, bɐbɐɾ bɦɪtedɐ moɾɐɾ ɐge d̪e͡ɪ̯khe ɐʃ।"
4521,"kɐɾon ɐmɐge kono gɐɾɐ͡ɪ̯t̪ɪ nɐ͡ɪ̯, kon ʃumɐ tɪk mɪʃt koɾɪ।"
4522,bɐ͡ɪ̯d̪e pɔɽɐɾ pɔɾet̪e kɪɾom ɟɔɾoʃɪldɐ ʃɔɾbɦɐd̪ɦo chɐɽɐche nɐ।
4523,o e͡o̯n ɔt̪ɪɾɪt̪ɐ o͡ɪ̯je gɪchɪlo।
4524,d̪u͡ɪ̯ʃo phucɐʃɪ mɐne t̪ɐn khɐ͡ɪ̯ phɽɪchɪlo
4525,mo͡ɪ̯ɾe gelɪ t̪o bɐ͡ɪ̯ce gelo।
4526,<> cɪle gelɪ t̪o bɐ͡ɪ̯ce gelɐm kɪnt̪u bɦɐgtɐ͡ɪ̯ t̪o bɦɔe̯ pɐ͡ɪ̯।
4527,ɐmɐɾ kɔt̪hɐ͡o̯ t̪ɐ͡ɪ̯।
4528,"t̪oɾ d̪ɪd̪ɪmɐɾe t̪o ʃɔbɐ͡ɪ̯ d̪ekht̪ɪche, ɐmɐɾe kɪdɐ d̪ekhbe bɔɽ?"
4529,d̪ekhɐɾ lok ho͡ɪ̯je ɟɐ͡u̯।
4530,"kɪnt̪u ɐʃole o͡ɪ̯ ɟe kɔʃto, nɪɟɪɾ ɟe kɔʃto o͡ɪ̯ttɪ ʃɐlɐnɪ͡ɪ̯ t̪o।"
4531,"ɐmɾɐ d̪ekhɪ, ɐmd̪ɐɾ ʃɔbost̪h nɪje ɐmɾɐ d̪ekhɪ, ɐɾ ɾɔmɐt̪e d̪ekhɪ bɦɐb ɐlɐd̪ɐ।"
4532,ɐmɾɐ t̪o e͡ɪ̯ ɟe pɐʃt eɾ kɐɟ koɾɪ।
4533,ɐmɐge ɟɔt̪o mɔt̪o ɐmɾɐ ko͡ɪ̯ɾe ɐʃɪ।
4534,nɪɟeɾ d̪ekhɐ ɐɾ pɔɾeɾ lok d̪ekh konod̪ɪn ɛk hɔe̯ nɐ।
4535,ʃunɐd̪ɐ kɪ koɾe ɟɐnɪʃ?
4536,<> boɾon।
4537,ɛmon ɐche pɐʃtɪɾe mɐne bɔɾɪʃo lɔɾe lɐt̪ɪ d̪ɪje pɪtɐt̪ɪ cɪle ɟɐe̯।
4538,bɐbɐɾe!
4539,o beɟɐd̪ɐ।
4540,ɐmɐɾ bɔɽɐɾɐ oʃɔb-ʃɔb hɔbe nɐ।
4541,ɐmɪ pɐɾɪ nɐ bo͡ɪ̯le t̪o ɐmɪ d̪ɔɾe ɟɐ͡ɪ̯ nɐ।
4542,"o beɟɐd̪ɐ, bɦud̪ɪ bɐlɐɾ mɐ͡ɪ̯jeɾ hocche bɪlɐɾ ʃɐʃ।"
4543,"bɦo͡ɪ̯ge bɐlɐɾ t̪o beʃe ettu ɐche, ɟɔʃoɾ t̪hɐke।"
4544,"oɾɐ d̪u͡ɪ̯ bun ɔɾpɐnɐ o d̪ɦɐɽɐe̯ geche, ʃund̪ɦɐ o e͡ɪ̯ ɐjɐɾ kɐɟ ko͡ɪ̯ɾe <>।"
4545,"bɔkɐd̪ɐ, ɔ͡ɪ̯t̪ɪ oɾ mɐ͡ɪ̯je o beɟɐd̪ɐ ɟɪnɪʃ।"
4546,"cɪnt̪ɐ koɾt̪ɪ pɐɾɪʃ, oɾ bɦɐ͡ɪ̯ɾɪ ɛktɪ ʃɔt̪t̪ɪ d̪ɪ nɪ, choto bɦɐntɐɾe͡o̯ d̪ɪ nɪ।"
4547,ekɐ ekɐ d̪ɦɔkhl ko͡ɪ̯ɾe khet̪e necche।
4548,"hum, o͡ɪ̯ ɾɔpɔɾɐɾɐɾ"
4549,ɔnpɔɾonɐɾ mɐ͡ɪ̯je chɔto belɐ mɐ d̪ehɪchɪlo t̪o।
4550,"mɐ bole mone mone ɐmɐɾ ɟonɪ thɪk ko͡ɪ̯ɾe ɾɐhɪchɪlo, ebɐɾ bɐbɐɾ khɔɾɟe ɐ͡ɪ̯che hɛ, ʃe ɐbɐɾ geɟɪ hɐph pɐt̪ɐ pɔɾe nɐ।"
4551,o͡ɪ̯ d̪e͡ɪ̯he mɐ।
4552,e͡ɪ̯ bɐɟɐe̯ ɐʃe t̪o mɐɟɦe mɐɟɦe।
4553,"hɔe̯, o͡ɪ̯ ɟɐne ɟɐe̯ t̪o mɐɟɦe mɐɟɦe।"
4554,"pɔɾe mɐ o͡ɪ̯ d̪e͡ɪ̯he bɦɔe̯ pɐ͡ɪ̯che, kɔe̯ oɾe bɐbɐ!"
4555,ɐmɪ ɟe͡ɪ̯hɪnɪ ɟɐ͡ɪ̯ ʃehɪnɪ ɐbɐɾ ɐʃɾ ɟɐmɐe̯ phulɐt̪ɪ pɐɾɪ।
4556,ehone kɔjd̪ɪn ɐge।
4557,"hɛ̃, o ɾɔpɔnd̪ɐɾ bɐje͡o̯ bɪlɐl cɐlu, t̪umɪ͡o̯ eɾom o t̪ɔmon।"
4558,"t̪umɪ ɪttu ɐmɐɾ kɔt̪hɐ ʃu͡ɪ̯ne, ɟod̪ɪ konod̪ɪn d̪ehɐ hɔe̯।"
4559,ɟe guddɪ ɾe ceno?
4560,d̪e͡ɪ̯hene kɪ kɔe̯।
4561,"ɟe o hocche bɐɾd̪ɔɾ, bɐd̪ɔɾ kɔe̯।"
4562,o͡ɪ̯ chɔbɪt̪ɪ d̪ekhɪchɪ ɐmɐɾe ɪdɐ mɐne kɔt̪ɪbɐ͡o̯ bɐ͡ɪ̯chɪlo।
4563,kɔbt̪ɐ bɪlchɪlo ɟe ɪdɐ cɔnd̪eɾ ʃɐt̪he ɾɔpɔɾonɐɾ mɐ͡ɪ̯je।
4564,"ɐmɪ kocchɪ oge ɟɪjɐk, oge t̪ɔle thɪk ɐche, t̪oɾ o͡ɪ̯ nɪje tɐɾɪʃ koɾt̪ɪ hɔbe nɐ।"
4565,"ɐɾe nɐ, o mɐ pɾɪk pɾɪk koɾɪchelo।"
4566,"ɐmɐɾ ʃɐt̪he ɛkɪ mɛlɐ kɔt̪hɐ-t̪hɐ hot̪o, phɔne kɔt̪hɐ koɾt̪ɪ ɟɐt̪ɐm।"
4567,o͡ɪ̯ pɾɐʃt̪o͡ɪ̯ t̪ɐɾpɔɾe ɐɾ ɔɾɪ ne͡ɪ̯।
4568,ɛkhon cɪhɐɾɐ kemon ho͡ɪ̯che?
4569,d̪ɐlɐɾ cɪhɐɾɐ kemon ho͡ɪ̯che?
4570,"cɪhɐɾɐ t̪o mutɐmutɪ mɐne uc-luc, bɔdɪ phɪgɐɾ bɦɐlo mɐne mɛlɐ uc।"
4571,"o mɐ-bɐbɐ t̪o uc-luʃ, o͡ɪ̯de t̪o hɔbe͡ɪ̯।"
4572,ɛmɪ gɐ'ɾ ɾɔŋ ot̪o phɔɾʃɐ nɐ।
4573,"ʃɐɟlɪ, ʃɐɽɪ-tɐɾɪ pɔɽɪlɪ bɦɐlo d̪ehɐ ɟɐe̯ kɪnt̪u ot̪o bɦɐlo cɪhɐɾɐ nɐ।"
4574,ettu ɐmʃɔbost̪hɔm।
4575,d̪u͡ɪ̯ʃo phucɐʃɪ ho͡ɪ̯je gɪchɪlo bu͡ɪ̯chɪʃ?
4576,"t̪ɐɾphɔɾe, mɐpɐɾ pɔɾe d̪ɦɐ phɔɽlɪ bɛm ɐtɐ cɐɽɐɾ pɔɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾe phɪɾ"
4577,kɪnt̪u uclo lɔbu।
4578,bɔdɪ phɪgɐɾ bɦɐlo।
4579,e͡ɪ̯ ʃɪkkɪt̪o t̪o ɐche।
4580,kɪnt̪u ɪje nɐ͡ɪ̯।
4581,mɐne ɔt̪o cɪjɐɾɐ bɦɐlo nɐ।
4582,cɪjɐɾɐ mɪtɪ bɦɐl nɐ͡ɪ̯।
4583,ɔnek ɐche nɐ?
4584,kɐlo olɪ͡o̯ ettɐ mɪʃɪ bɦɐt̪e t̪ɐ nɐ eɾ ettɐ bɪtɐ bɪtɐ bɦɐt।
4585,"hɔe̯, u oɾ mɐɾe t̪o d̪ekhɪ khɐɾɐp ɐ ɾɐpɐɾe ɛkd̪om khɐɾɐp lɐge nɐ d̪ekhɪ।"
4586,o͡ɪ̯ ɐmɐɾ mɐ t̪o।
4587,ɐmɐɾ mɐ ɐbɐɾ ettu kɛmon nɐ?
4588,"ʃe ʃɔɾɐɾɪ ɛkd̪ɪn ɾɐpɐɾɪʃ mɐʃɪɾe kocche, t̪ot̪t̪o t̪ot̪t̪o kophɐl bɦɐlo।"
4589,o͡ɪ̯ guphɐl ɐ͡ɪ̯chelo।
4590,guphɐlɔɾe konphɪlɪ ɪje͡ɪ̯ɾe phɐlɐ͡ɪ̯chɪʃ।
4591,bɐge ɐ͡ɪ̯ne phɐlɐ͡ɪ̯chɪʃ nɐ͡ɪ̯t̪o t̪oɾe bɪje ɔt̪t̪o kɪdɐ?
4592,t̪oɾɐ ɟɐ d̪ɪhɐ ɟɐt̪o।
4593,ɐmɐɾ mɐ kɔe̯ mɐɟɦe mɐɟɦe oɾe।
4594,ʃɐmnɐʃunɪ bo͡ɪ̯le phɔ͡ɪ̯le d̪ee̯।
4595,"ho, ɐmɐɾ mɐɾ ɐbɐɾ e͡ɪ̯ bɔɽo ʃɔmɔʃʃo ɐche।"
4596,"kɪ kɔt̪ɪ kɪ kɔe̯, kɔ͡ɪ̯je phɐle d̪ee̯।"
4597,bɐbɐbɐɾo bɐ।
4598,"kɔpɐle ɟɐ t̪hɐkɐ͡ɪ̯, kɔpɐle ɟod̪ɪ ʃund̪ɔɾ kɔb t̪hɐkɐe̯ t̪ɐ͡ɪ̯ ɟɐte।"
4599,nɐ͡ɪ̯le ʃɔt̪t̪t̪t̪o kɔt̪hɐ kɪ
4600,d̪ɪlɐm।
