id,string
5098,pɪŋkɪgo bɔjoʃ kɛmon?
5099,bɔjoʃ kɪɾɔkom ɔbo?
5100,gopɐleɾ mɔt̪o।
5101,d̪u͡ɪ̯dɐ bɐccɐɾ bɐp।
5102,gopɐleɾgoɾe t̪e bɔjoʃ kɔm ɔbo।
5103,"khɐtɐ-khutɐ loktɐ, kɐlɐ ko͡ɪ̯ɾɐ, khɐtɐ, mɐt̪ɐ <> skule dɦukche?"
5104,ɪskule dɦukche e͡ɪ̯ɟe hɐ͡ɪ̯ɪskule।
5105,hɐ͡ɪ̯skule dɦukche?
5106,kon bɪʃɔje?
5107,t̪ɐ ko͡ɪ̯bɐɾ pɐm nɐ।
5108,ɐmɾɐ t̪o ɔt̪okɪchu kɔt̪hɐ ko͡ɪ̯ nɐ।
5109,khɐlɪ d̪ehɪ।
5110,klɐs sɪkse t̪hɪkɐ ʃuɾu ko͡ɪ̯ɾɐ kelɐs ten pɔnt̪o bɐn।
5111,"nɐ, teneɾ nɐ।"
5112,"klɐs sɪks, ʃebɦen, ʃebɦen, e͡ɪ̯t।"
5113,e͡ɪ̯t poɾɟont̪o bɐnɪ pɔɽɐe̯।
5114,mɐne ɐmɪ t̪omɐɾe bolɪ।
5115,mɐne t̪omɐd̪eɾe bɪʃɔjdɐ dɪte͡ɪ̯lʃe͡ɪ̯ bolɪ।
5116,"ɐmɪ ɟod̪ɪ ɛkbɐɾ e͡ɪ̯ elɐkɐe̯ dɦukɪ, e͡ɪ̯khɐn t̪hɪkɐ ɐmɪ ɐɾ beɾ ho͡ɪ̯t̪e pɐɾbo nɐ।"
5117,t̪ɐ t̪o bɐɾ ɔbɐɾɪ pɐɾbɪ nɐ।
5118,ʃɐɾɐɟɪbɔn ehɐne͡ɪ̯ t̪hɐkon lɐgbo।
5119,ʃɐɾɐɟɪbɔn e͡ɪ̯khɐne͡ɪ̯ t̪hɐkt̪e ɔbo।
5120,"mone koɾo mɐne bɔɽo ɟe kɪchu koɾɐɾ ɟe ɛktɐ plɛn, ʃe͡ɪ̯ plɛndɐ ɐɾ t̪hɐkbo nɐ।"
5121,"ʃɐɾɐɟɪbɔn, chɐnwɐɾ mɐstɐɾ kɪnt̪u"
5122,"e͡ɪ̯khɐn t̪he͡ɪ̯kɐ͡ɪ̯ e͡ɪ̯khɐne ɟe dɦukche, mɛlɐ kɪchu͡ɪ̯ kɪnt̪u koɾlo।"
5123,d̪ɛk t̪ɪnt̪ɐlɐ bɐɽɪ-bɐʃɐ ko͡ɪ̯ɾɐ hɐlɐ͡ɪ̯che।
5124,"e͡ɪ̯dɐ kɪnt̪u bɐɽɪ-bɐʃɐ koɾche kɪnt̪u ɐmɐɾ plɛn hocche, t̪omɐɾ hocche dɦɐkɐ nɪt̪ɾɪk।"
5125,"dɦɐkɐe̯ hocche stududent ɟeɾɔkom, t̪omɐɾ hocche stududentɾɐ tɐkɐ͡o̯ ɟeɾɔkom d̪ee̯"
5126,mɐne ɟekkono kompɐnɪgulɐ͡o̯ bɦɪt̪ɔɾe।
5127,"kɔʃ, dɦɐkɐ ʃɔhoɾe ɛktɐ ko͡ɪ̯ɾɐ ʃɪkkhɐ pɐ̃c hɐɟɐɾ tɐkɐ।"
5128,"ʃunlɐm ɔɾ ɟɪboneɾ t̪o mɐne, ke kɪ koɾbo, kon ʃɔmɔe̯ kɪ, he͡ɪ̯dɐɾ ɔɾ ɟɔt̪no <>।"
5129,t̪oɾe kedɐ t̪ɔt̪t̪o koɾbo onu?
5130,t̪omɾɐ?
5131,dɦɐkɐe̯ kɪchu koɾɪ।
5132,"ɛktɐ bɦɐlo bɐɽɪ nɪle pɐɾe ɐmɾɐ, t̪omgoɾe nɪjɐ ɟɐ͡ɪ̯t̪e pɐɾmu nɐ ɐmɪ?"
5133,bɐɽɪt̪e͡o̯ t̪o pɾojoɟɔn।
5134,"hɛ̃, t̪ɐ nɪjɐ ɟɐ͡ɪ̯bɐɾ pɐbɪ।"
5135,kono d̪ɪnɪ nɐ।
5136,keno?
5137,bɐɽɪt̪o͡o̯ t̪o d̪ɔɾkɐɾ।
5138,ɐmɪ bɐɽɪgɦɔɾ chɐ͡ɪ̯ɽɐ t̪oɾ mɐje ɟɐbo?
5139,"nɐ, t̪umɪ ɟɐbɐ nɐ?"
5140,t̪oɾ mɐe̯ ɟɐbo bɐɽɪgɦɔɾ chɐ͡ɪ̯ɽɐ t̪hu͡ɪ̯jɐ?
5141,"bɐɽɪgɦɔɾ, dɦɐkɐ ʃ"
5142,<> khub bɦɐlo ɟɐgɐ?
5143,bɐ bɐɽɪgɦɔɾ kɛɾɐ d̪ekpo?
5144,"ɐmɐɾ nɐt̪ɪput̪ɪ ɐche, ɐmɐɾ bɛtɐɾ bɔ͡u̯ɾɐ, khɐ͡o̯wɐ-khɐd̪d̪o, cɔlɐphɪɾɐ, bɐɟɐɾ-gɦɐt, t̪ɐɟɐ ɟɪnɪʃ, kɛɾɐ d̪ekpo?"
5145,eɾ cɐ͡ɪ̯jɐ bɦɐlo kot̪hɐe̯ pɐbɐ nɐ।
5146,bɐʃɐ ɪ koɾche t̪o।
5147,"t̪ɪn t̪ɐlɐ bɐʃɐ d̪ɪche, bɐʃɐ bɦɐɽɐ d̪ɪjɐ d̪ɪche।"
5148,bɐ bɐʃɐ ɐchɪlo <> khuɟt̪ɐche।
5149,o͡ɪ̯ monɐ ko͡ɪ̯lo।
5150,ʃed̪ɪnkɐ ɐ͡ɪ̯chɪlo t̪o।
5151,<> cɔɽɐ mod̪d̪e।
5152,bɐʃɐ bɦɐɽɐ d̪ɪche।
5153,t̪ɐ͡ɪ̯ ko͡ɪ̯lo।
5154,o͡ɪ̯ɟe ɔmbuɾɐ ɟɐ͡ɪ̯jɐ d̪ehɪʃ।
5155,mɐstɐɾ pɐɽɐ nɐ͡ɪ̯ t̪o <> muɽɐ।
5156,unnu ehon mɐstɐɾ pɐɽɐ ɔ͡ɪ̯jɐ geche gɐ।
5157,ehoneɾ kɐhɪnɪ e͡ɪ̯che gɪje।
5158,"mɐstɐɾɾɐ, ʃɔb mɐstɐɾɾɐ ɔhon e͡ɪ̯ ɟɐgɐ gu͡ɪ̯nɐ kɪnɐ nɪche।"
5159,"hɪɾɐɾ, nɐ, nɐ, e͡ɪ̯ɟe ɐmɐgo bɐɽɪɾ ʃɐmne।"
5160,bɐɽɪɾ bɦɐt̪ khɐ͡ɪ̯jɐ kɔt̪o ʃɐnt̪ɪ!
5161,hemɟɔɾ t̪hɐkle mɔɟɐ ɐlɐd̪ɐ।
5162,"ɔ͡ɪ̯t̪t̪o, bɐɽɪɾ bɦɐt̪ khɐ͡ɪ̯jɐ kɔt̪o ʃɐnt̪ɪ।"
5163,t̪umɪ <> ɟod̪ɪ kɔleɟeɾ ʃɔhɐɾ d̪ɦo͡ɪ̯ɾɐ <> pɔɽɐ͡o̯।
5164,t̪omɐɾ pɪchon chɐ͡ɪ̯ɽbo nɐ।
5165,hɾɪd̪ɔe̯ sɛɾ et̪o ʃunɐm ɔ͡ɪ̯jɐ ɟɐbo elɐkɐ ʃud̪d̪ɦɐ।
5166,ɟeɾɔkom chɐnwɐɾ mɐstɐɾeɾ ɛktɐ ʃunɐm ɔ͡ɪ̯jɐ gɛche gɐ।
5167,ʃe kɪnt̪u kɐjt̪hɐɾ mɐnuʃ।
5168,ɐ͡ɪ̯ʃɐ sɐ͡ɪ̯ɽɐ hemɔɟɔn ʃe t̪ɐɾ bɐɽɪ-gɦɔɾ ʃɔb <>।
5169,bɐp-mɐ t̪ɐɾ kɐjt̪hɐ t̪hɐke he e͡ɪ̯hɐne t̪hɐke।
5170,ɟɐgɐdɐ ɟe nɪchɪ?
5171,e͡ɪ̯nnɐɾ kɐch t̪hɪke ɟɐgɐ?
5172,e͡ɪ̯ɟe dɔl ɟekhɐnɪ ɐche nɐ post ɔphɪʃ
5173,o͡ɪ̯ ɐgɐ mut̪ɐ ko͡ɪ̯ɾɐ ɐ͡ɪ̯ʃɐ d̪ɔɾɟɐ-mɔɾɟɐ khu͡ɪ̯lɐ d̪ekhɪ d̪ɦɔppod̪ɦɐ͡ɪ̯jɐ get khu͡ɪ̯lɐ d̪ee̯।
5174,ɐɾ ʃɔjɐ ko͡ɪ̯t̪ɐche ɐh gɔɾom <>।
5175,"o gɐche mod̪d̪e ɟɔl d̪ɪt̪ɐche, o gɐche ɟɔl d̪ɪt̪ɐche।"
5176,e͡ɪ̯ɟe ɐmgunɐ kɪnɐ gɐɽche।
5177,<> ɐmgɐch kɪnɐ gɐɽche।
5178,ɛktɐ ɐmgɐch t̪u͡ɪ̯lɐ ɟe ohɐne gɐɽchɪlo mo͡ɪ̯ɾɐ gɛlo।
5179,ebɐ ko͡ɪ̯ɾɐ t̪ɪndɐ ɐmgɐch pɪt̪ɪd̪ɪn gɐ͡ɪ̯ɽɐ hɐ͡ɪ̯ɽɐ kɪnɐ ɐ͡ɪ̯nɐ gɐɽche।
5180,"ko͡ɪ̯lɐm t̪o ohɐne ɛktɐ gɐɽo, ehone ɛktɐ gɐɽo, ene ɛktɐ gɐɽo।"
5181,ɟɐnɪ bɐɽɪ-gɦɔɾ chemɐ ɔe̯।
5182,d̪u͡ɪ̯-ɛk bɔchoɾ gele͡ɪ̯ mone koɾo gɐchgulɐ u͡ɪ̯thɐ ɟɐbo gɐ।
5183,bɐɽɪt̪e chemɐ t̪hɐkopo।
5184,"monodɐe̯ kɔe̯ ɟe, d̪u͡ɪ̯ gɦɔɾeɾ chemɐe̯ d̪u͡ɪ̯dɐ-cɐ͡ɪ̯ɾdɐ gɐch lɐgɐjɐ hɐlɐ͡ɪ̯ ɐm kɐ̃thɐleɾ gɐch।"
5185,t̪ɐ t̪o lɐgɐbɐɾ ʃɐhoʃ pɐ͡ɪ̯ nɐ।
5186,e͡ɪ̯ gɦɔɾ ɐ͡ɪ̯gɐbɐɾ cɐ͡ɪ̯chɪ ɟud̪ɪ ɐ͡ɪ̯gɐ͡ɪ̯।
5187,t̪ɐ͡ɪ̯le t̪o ɐbɐɾ gɐchgunɐ kɐtɐ poɽbo।
5188,t̪o
5189,kɐm hɐ͡ɪ̯ɾɐ ɟɪnɪʃ ɟebɐ?
5190,kɪ d̪ɐ ɐ͡ɪ̯gɐmu?
5191,khõwɐɽ ɐɾ ɐ͡ɪ̯gɐneɾ d̪ɔɾkɐɾ nɐ͡ɪ̯।
5192,ɟɐ ɐche cɔlbo t̪o।
5193,t̪ɐ t̪o cɔlt̪e͡ɪ̯che͡ɪ̯।
5194,ʃud̪ɦu ɾum bɐɽɐ͡ɪ̯jɐ lɐbɦ ɐche?
5195,ɾum।
5196,et̪o ɾum d̪ɪjɐ kɪ koɾmu?
5197,o͡ɪ̯ pɪche sɐ͡ɪ̯dtuk nɪbɐɾ cɐ͡ɪ̯chɪ।
5198,ehon nɐ pɔɾe।
5199,"e͡ɪ̯ɟe bɪʃtɪ nɐmole, ɟɦɔɽ-t̪uphɐn ɛ͡ɪ̯le, u͡ɪ̯ ɾɐnnɐgɦɔɾe ɟɐ͡ɪ̯jɐ ɾɐ͡ɪ̯nd̪ɐ bɐ͡ɪ̯ɽɐ khɐ͡o̯wɐ lɐge।"
5200,e͡ɪ̯ cɪpɪ tuk ɐpɐt̪ɔt̪o cɪpɪ tuk nɪbɐɾ cɐ͡ɪ̯chɪlɐm।
5201,t̪ɐ t̪o ɔ͡ɪ̯lo͡ɪ̯ nɐ।
5202,"t̪hɐk, ko͡ɪ̯bɐɾɪ d̪ɪlo nɐ ɐmɐɾe।"
5203,ɐ͡ɪ̯ɟkɐ ɛktɐ-d̪ɛɽdɐ mɐʃ d̪ɦo͡ɪ̯ɾɐ d̪okɐne kɐmɐ͡ɪ̯ ɾuɟɪ nɐ͡ɪ̯।
5204,<> kɐm bɐɟche et̪o bɔɽo ɛktɐ ʃɔŋʃɐɾ?
5205,pɐnɪɾ bɪl d̪ɪjɐ ɐɾ hundɐ ʃɐɽɐt̪e͡ɪ̯ bɪʃ ɐɟɐɾ tɛhɐ gɛlo gɐ।
5206,"kɪst̪ɪ, t̪oɾe d̪ɪlɐm।"
5207,gɔɾomdɐ kumle।
5208,"ho, gu͡ɪ̯ɾɐ ɐʃlɐ।"
5209,"gɔɾomdɐ kɔmole, t̪oɾ t̪oɾ bɐpeɾe nɪjɐ cokhtɐ ɔpɐɾeʃon ko͡ɪ̯ɾɐ nɪjɐ ɐʃo"
5210,t̪u͡ɪ̯͡o̯ ʃonɪbɐɾ d̪ɪn co͡ɪ̯lɐ gelɪ?
5211,"ʃɔkɐlbelɐ ɾobɪbɐɾ d̪ɪn u͡ɪ̯thɐ͡ɪ̯ t̪oɾ bɐpe kɔe̯, nɐ͡o̯, t̪ɐ͡ɪ̯le bɐ͡ɪ̯t̪t̪e ɟɐ͡ɪ̯ gɐ।"
5212,"dɐkt̪ɐɾeɾ kɐche cɐ͡ɪ̯ɾ-pɐ̃c d̪ɪn hene t̪hɐ͡ɪ̯kɐ oʃud̪ khɐ͡ɪ̯jɐ, dɐjbetɪʃ nɪjont̪he ɐ͡ɪ̯nɐ, hɐɾteɾ oʃud̪ khɐ͡o̯wɐ bɐd̪ d̪ɪjɐ t̪ɐɾpɔɾe ɔ͡ɪ̯lo ɔɾkɐɾʃon।"
5213,ehon kɔe̯ kɪ?
5214,t̪ɐ͡ɪ̯le cɐɾ-pɐ̃c d̪ɪn ehɐne t̪hɐ͡ɪ̯kɐ kono nɐ cɪ bɐ͡ɪ̯t̪t̪e ɟɐ͡ɪ̯।
5215,ʃɔst̪ɪ ko͡ɪ̯ɾbɐ nɐ?
5216,bɔchoɾkɐɾ d̪ɪn bɐ͡ɪ̯t̪t̪e ʃɔst̪ɪ ko͡ɪ̯ɾbɐ nɐ?
5217,"ehɐne͡ɪ̯ <> ehon ko͡ɪ̯l bɪkɐle kono d̪ɪn ko͡ɪ̯lɐm ɟe, bɪkɐlekɐɾ d̪ɪke ɾo͡ɪ̯d̪ uthe।"
5218,"t̪hɐ͡ɪ̯kgɐ, thɐndɐ thɐndɐ ʃɔkɐle͡ɪ̯ zɐ͡ɪ̯ɾo gɐ।"
5219,ʃɔkɐleɾ nɐst̪ɐ khɐ͡ɪ̯jɐ͡ɪ̯ d̪ɔʃtɐ-egɐɾodɐɾ mod̪d̪e bɐɽɐ͡ɪ̯chɪ।
5220,ɛkt̪ɪɾɪʃe bɐɾodɐ ɛktɐɾ ʃɔmɔe̯ ɐ͡ɪ̯ʃɐ bɐɽɪt̪e po͡ũ̯chɐ͡ɪ̯lɐm।
5221,"gɔɾom t̪hɐke ehonkɐ, ʃɐɽe pɐ̃ctɐ chɔjdɐ poɾɟont̪o gɔɾom t̪hɐke, ɾo͡ɪ̯d̪ t̪hɐke।"
5222,"ho, eɾ nɪgɐ mone kɔɾ ɟe ʃɔkɐl belɐ͡ɪ̯ bɐɽɐ͡ɪ̯jɐ poɽchɪ।"
5223,u͡ɪ̯ɟe ɾobɪbɐɾd̪ɪn ɐ͡ɪ̯chɪ e͡ɪ̯ɟe e͡ɪ̯ ɾobɪbɐɾ ɐ͡ɪ̯ʃole ponoɾod̪ɪn ɔbo।
5224,bɐ͡ɪ̯t̪o t̪hɪkɐ gu͡ɪ̯ɾɐ ɐ͡ɪ̯chɪ।
5225,mɐɾ kɐneɾt̪ɐ d̪ɪche chɐp ko͡ɪ̯ɾɐ t̪hu͡ɪ̯chɪ।
5226,"d̪ɪpɐɾ polɐɾ nɪgɐ ʃonɐ d̪ɪjɐ d̪ɪche, bukpɐtɐ bɐnɐbɐɾ nɪgɐ।"
5227,t̪ɐ bɐnɐ͡ɪ̯jɐ t̪hu͡ɪ̯chɪ।
5228,khɐʃɪɾ mɐŋʃo nɪbo t̪ɐ kɪnɐ t̪hu͡ɪ̯chɪ।
5229,hɐ̃ʃeɾ mɐŋʃo nɪbo t̪ɐ kɪnɐ t̪hu͡ɪ̯chɪ।
5230,ɐ͡ɪ̯nnɐ kɐ͡ɪ̯tɐ-ku͡ɪ̯tɐ phɪɾɪɟe t̪hu͡ɪ̯jɐ d̪ɪchɪ।
5231,khɐʃɪɾ mɐŋʃo nɪjɐ ɟɐn lɐgbo kɛ ɐbɐɾ?
5232,khɐʃɪɾ mɐŋʃo nɪbo ʃɔhoɾe khɐʃɪɾ mɐŋʃeɾ d̪ɐm beʃɪ।
5233,khɐʃɪɾ mɐŋʃo e͡ɪ̯ʃ e͡ɪ̯ʃeɾ ɟonno tekɐ d̪ɪjɐ d̪ɪche?
5234,"nɐh, t̪oɾ bɐpe͡ɪ̯ ɪcchɐ ko͡ɪ̯ɾɐ nɪbɐɾ cɐ͡ɪ̯che।"
5235,"ʃɔhoɾe, e͡ɪ̯ ɟɐjgɐe̯ kɔt̪o ko͡ɪ̯ɾɐ?"
5236,gɔɾom poɽche bɐlɐ।
5237,"pocuɾ gɔɾom, gɔɾom mɐne e͡ɪ̯ɾɔkom gɔɾom poɽchɪlo o͡ɪ̯ɟe cot̪ɪɾ mɐʃe।"
5238,moʃɔlmɐngoɾe ɾoɟɐɾ mod̪e।
5239,"hum, hum, hum।"
5240,ɐɾ e͡ɪ̯ɟe e͡ɪ̯ɟe gɔɾom poɽche ɟe ɟoʃt̪ɪ mɐʃe।
5241,bo͡ɪ̯ʃɐkh mɐʃtɐ bɦɐlo͡ɪ̯ geche।
5242,bo͡ɪ̯ʃɐkh mɐʃe et̪o gɔɾom ɐchɪlo nɐ।
5243,<> khɔboɾ d̪ehɪ d̪ɪn-ɾɐ͡ɪ̯t̪o cobbɪʃ gɦɔntɐ।
5244,"d̪ɛʃeɾ kote kɪ ɔ͡ɪ̯lo, kote kɪ ɔ͡ɪ̯t̪ɐche nɐ ɔ͡ɪ̯t̪ɐche?"
5245,"ko͡ɪ̯lo, ɪje bɪd̪d̪ɐʃ gɛche, bɪd̪eʃ ɟɐ͡ɪ̯jɐ bɪd̪d̪eʃɪ ɛk bɐŋlɐd̪eʃɪ ɛk lokeɾ ʃɐt̪he bɪjɐ e͡ɪ̯che।"
5246,bɪjɐ ɛ͡ɪ̯le pɐɽe d̪u͡ɪ̯͡o̯ɟɔnɪ d̪ɛʃe ɐ͡ɪ̯che।
5247,"d̪ɛʃe ɐ͡ɪ̯sle pɐɽe t̪ɐɾ ɟe ɐgeɾ ʃɐmɪ ʃe mɐ͡ɪ̯nɐ nɪt̪ɐche nɐ, pɔɾeɾ ʃɐmɪ͡o̯ mɐ͡ɪ̯nɐ nɪt̪ɐche nɐ।"
5248,pɔɾeɾ ʃɐmɪ nɐkɪ ɐgeɾ ʃɐmɪ?
5249,t̪ɐɾe mɐ͡ɪ̯ɾɐ bɐɽɪɾ ɐŋgɪnɐe̯ pu͡ɪ̯t̪ɐ ɾɐkhche uthɐne।
5250,t̪ɪnd̪ɪn pɔɾ ʃe͡ɪ̯ lɐʃ t̪ulche।
5251,ɐɾ ɐhe nɐ͡ɪ̯ kɐɾen nɐ?
5252,<> kɐɾen ɐ͡ɪ̯le t̪o bɐt̪ɐʃo͡ɪ̯ khɐ͡ɪ̯bɐ।
5253,choto phɛneɾ bɐt̪ɐʃ lɐgt̪ɐche nɐ?
5254,kɐɾent d̪u͡ɪ̯ t̪ɐɾɪkeɾ pɔɾ mɐne kɐlokeɾ pɔɾ t̪hɪkɐ ɐɾɔ͡o̯ beʃɪ dɪʃtɐɾbo koɾbo।
5255,t̪ɐ͡ɪ̯ ko͡ɪ̯jɐ d̪ɪlo?
5256,xɔboɾe?
5257,kɐɾen ut̪pɔɾon ko͡ɪ̯ɾɐ pɐɾt̪ɐche nɐ t̪o।
5258,kɔt̪o megɐ͡o̯wɐt kɐɾenteɾ ɟɐnɪ d̪ɔɾkɐɾ?
5259,<> kɔt̪o megɐ͡o̯wɐt ɟɐnɪ e͡ɪ̯ɟe e͡ɪ̯ gɔɾme cu͡ɪ̯ʃɐ nɪt̪ɐche kɐɾen।
5260,heɾ nɪgɐ kɐɾent ʃɐplɐ͡ɪ̯ kɔm ɔ͡ɪ̯t̪ɐche।
5261,lobʃedɪŋ poɽt̪ɐche।
5262,goɾme cu͡ɪ̯ʃʃɐ nɪt̪ɐche kɛmone ɐbɐɾ?
5263,e͡ɪ̯ɟe ɾo͡ɪ̯d̪ɾeɾ t̪ɐpe?
5264,ɾo͡u̯d̪ɾeɾ t̪ɐpe kɐɾent cu͡ɪ̯ʃɐ nee̯?
5265,ɾo͡ɪ̯d̪ɾeɾ t̪ɐpeɾ nɪgɐ t̪o kɐɾen ʃɐplɐ͡ɪ̯ ɔ͡ɪ̯bɐɾ pɐɾe nɐ।
5266,"bɪʃtɪ nɐmole, thɐndɐ poɽle kɐɾent ʃɐplɐ͡ɪ̯ ɔe̯ beʃɪ।"
5267,e͡ɪ̯dɐ kɛmone ɟɐnlɐ t̪umɪ kɔ͡o̯ t̪o?
5268,ɪjet̪e e͡ɪ̯ tɪlɪbɪʃɔneɾ khɔboɾe͡ɪ̯ ko͡ɪ̯t̪ɐche।
5269,ɐ t̪ɐpmɐt̪t̪ɐ beʃɪ t̪hɐkle kɐ kɐɾen ɪje hɔe̯ ho͡ɪ̯jɐ ɟɐe̯ gɐ।
5270,t̪ɐɾ d̪ɪjɐ pɐ͡o̯wɐɾ co͡ɪ̯lɐ ɟɐe̯ gɐ t̪ɐɾ d̪ɪjɐ hocche ɪ ɐʃe nɐ।
5271,pɐ͡o̯wɐɾ ko͡ɪ̯mɐ ɟɐe̯।
5272,kɐɾent kɔm pɾobɐhɪt̪o ɔe̯।
5273,thɐndɐ d̪ɪn t̪hɐkle kɐɾenteɾ pɐ͡o̯wɐɾ beʃɪ ɔe̯।
5274,ut̪pɔɾt beʃɪ ɔe̯।
5275,ɟekhɐn t̪hɪkɐ kɐɾendɐ ut̪pɔɾt̪ ɔe̯ nɐ?
5276,ʃekhɐne ut̪pɔɾ beʃɪ ɔe̯ ɐɾ e͡ɪ̯ t̪ɐpmɐt̪ɾɐɾ ɟonne ut̪pɔɾ kɔm ɔ͡ɪ̯t̪ɐche।
5277,"khɔboɾe͡ɪ̯ d̪ehɐ͡ɪ̯t̪ɐche, xɔboɾe͡ɪ̯ ko͡ɪ̯t̪ɐche।"
5278,lobʃedɪŋ ɐɾ t̪ɐɾ mod̪d̪e gɔɾom poɽle phɛn cɔle ɔnoboɾɔt̪o।
5279,d̪ehɪ <> polɐdɐ kone gelo?
5280,nɐkɪ bɐ͡ɪ̯ɾe͡ɪ̯ bo͡ɪ̯ʃɐ ɾo͡ɪ̯che gɔɾomeɾ nɪgɐ?
5281,mɔʃɐ?
5282,d̪u͡ɪ̯-ɛktɐ d̪ɦomk d̪ɪche।
5283,o͡ɪ̯t̪t̪o
5284,bo͡ɪ̯ʃɐ khɐ।
5285,ɐ͡ɪ̯lo।
5286,ɛ t̪u͡ɪ̯ kone?
5287,"nɐ ko͡ɪ̯lɐm ɟe, peʃɐɾ mɐ͡ɪ̯pɐ gɛchoʃ ɐɾ bɐ͡ɪ̯t̪t̪e phɪɾlɪ nɐ?"
5288,d̪ohɐn bond̪ɦo koɾche?
5289,peʃɐɾ kɔm ɐche?
5290,d̪okɐn bond̪ɦo koɾchoʃ?
5291,"ɐ͡ɪ̯cchɐ, pesɐɾ kɔt̪o?"
5292,ʃɔt̪t̪uɾ bɐ͡ɪ̯ ɛkʃo d̪ɔʃ?
5293,sɛlɐ͡ɪ̯n khɐ t̪ɐlɪ peʃɐɾ kɔm t̪hɐkle।
5294,ɛktɐ oɾ-sɛlɐ͡ɪ̯n khɐ।
5295,peʃɐɾ thɪk ɔbonɪ।
5296,e͡ɪ̯ɟe kɐɾen ɐ͡ɪ̯che।
5297,ɐ͡ɪ̯ʃɐ pɔɾ bɐ͡ɪ̯t̪t̪e।
5298,"ɐ͡ɪ̯ʃɐ pɔɾ, ɾɐkhlɐm।"
5299,d̪ɐd̪ɐɾ ʃɐt̪he kɔt̪hɐ bollɐ?
5300,t̪ɔɾ bɐpeɾ mobɐ͡ɪ̯le tɐkɐ cɐ͡ɪ̯che।
5301,ɛkʃo tɐkɐ d̪ɪche।
5302,ehono pɔ̃cɐt̪t̪oɾ tɐ pɔ̃cɐt̪t̪oɾ tɐkɐ ɐche e͡ɪ̯ɟe।
5303,d̪ehɪ d̪ehɪ।
5304,pɔ̃cɐt̪t̪uɾ tɐkɐ ɐche।
5305,ɛkʃo tɐkɐ kɪnche।
5306,ɐɾ o cɐ͡ɪ̯che bɪʃ tɐkɐ d̪ɪchɪ ɛkʃo tɐkɐ।
5307,"ɪmɾesɪ bɛlens, t̪ɐɾmɐne pɔ̃cɐt̪t̪uɾ tɐkɐ ɐche।"
5308,ʃot̪ ʃɐt̪ ɐɾ pɐ̃c।
5309,o͡ɪ̯dɐ hocche t̪ɪɾɪʃ t̪et̪ɾɪʃ ʃekentɐ ɛktɐkɐ pɔ̃cɐt̪t̪uɾ pɔjʃɐ khɔɾoc ho͡ɪ̯che।
5310,d̪ɐd̪ɐɾ ʃɐt̪he bollɐ।
5311,ɐɾ hocche bɐbɐɾ phone ɐche ɛkhono ɐtɐʃɪ tɐkɐ।
5312,ɐtɐʃɪ tɐkɐ ɐche?
5313,ɛkʃo tɐkɐ ɐ͡o̯lɐd̪ d̪ɪche <> hɐ͡o̯lɐt̪ nɪjɐ kɔt̪hɐ bollɐ dɐbol khɔɾoc hɔe̯।
5314,"e bɪʃ tɐkɐ ɐ͡o̯lɐt̪ cɐ͡ɪ̯che, ɛkʃo tɐkɐ hɐ͡o̯lɐd̪ d̪ɪche।"
5315,ehonkɐ hɐ͡o̯lɐd beʃɪ͡ɪ̯ d̪ee̯।
5316,ɐmɐɾe d̪ekhlɐm ɟe ʃed̪ɪnkɐ hɐ͡o̯lɐd̪ nɪlɐm t̪o।
5317,mɪnɪt nɐ ɛ͡ɪ̯le bole tɐkɐ kɐte nɐ?
5318,ke ko͡ɪ̯che?
5319,mɪnɪt nɐ ɛ͡ɪ̯le pɾot̪hom ɟe mɪnɪt?
5320,pɾot̪hom t̪umɪ ɟe ʃekendɪ kɔt̪hɐ bɔlo।
5321,t̪omɐɾ o mɪnɪmɐm hocche t̪ɪɾɪʃ pɔjʃɐ mone ɔe̯ kɐte।
5322,ɪʃɐbtɐ ne।
5323,<> ɪʃɐbtɐ lɔ <> ɛkd̪ɐʃɪ koɾbo khɐbo nɐ?
5324,ɪjet̪e͡ɪ̯ nɐkɪ d̪ehɐ͡ɪ̯lo।
5325,ʃu͡ɪ̯ɟɐɾlɐge͡ɪ̯ nɐkɪ kon d̪ɛʃe ɟɐnɪ d̪ehɐ͡ɪ̯lo?
5326,ɔt̪o nɐmdɐ ɐmɐɾ mune ɐʃt̪ɐche nɐ।
5327,ʃe͡ɪ̯ d̪eʃeɾ t̪ɐpmɐt̪t̪ɐ et̪o beʃɪ mɐnuʃ kulɐbɐɾ pɐ͡ɪ̯t̪ɐche nɐ।
5328,"ɟɔle mod̪d̪e nɐ͡ɪ̯mɐ t̪hɐkt̪ɐche, gɐch-gɐchɐlɪ mod̪d̪e ɟɐ͡ɪ̯jɐ bo͡ɪ̯ʃɐ t̪hɐkt̪ɐche helɐn d̪ɪjɐ।"
5329,kone chemɐ ɐche?
5330,kone gɐch ɐche?
5331,ʃe͡ɪ̯ne ɟɐ͡ɪ̯jɐ ɟɐ͡ɪ̯jɐ bo͡ɪ̯ʃɐ bo͡ɪ̯ʃɐ ɾo͡ɪ̯che।
